"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1991,10,"500","PPMI","glmnet",0.362495496310879,0.459698117625274
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1001,10,"500","PPMI","glmnet",0.169947586792307,0.346246833041276
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1001,10,"500","PPMI","glmnet",0.153662263083,0.377149944781041
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1111,10,"500","PPMI","glmnet",0.161072749674426,0.396010488740734
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1111,10,"500","PPMI","glmnet",0.174681384056973,0.357555518443114
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1221,10,"500","PPMI","glmnet",0.163444398534567,0.379915587956932
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1221,10,"500","PPMI","glmnet",0.166584527674106,0.368858928134507
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1331,10,"500","PPMI","glmnet",0.217730547206579,0.368639400052985
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1331,10,"500","PPMI","glmnet",0.232810698730184,0.373898936451312
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1441,10,"500","PPMI","glmnet",0.186323433599556,0.379731623062241
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1441,10,"500","PPMI","glmnet",0.152237917564127,0.355118842389727
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1551,10,"500","PPMI","glmnet",0.173204166894609,0.369646427020832
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1551,10,"500","PPMI","glmnet",0.173200241908917,0.373224326261639
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1661,10,"500","PPMI","glmnet",0.186539658151816,0.395875852866362
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1661,10,"500","PPMI","glmnet",0.186203075272051,0.415048066610193
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1771,10,"500","PPMI","glmnet",0.164191265847841,0.37504972090291
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1771,10,"500","PPMI","glmnet",0.190037099408866,0.358345377606482
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1881,10,"500","PPMI","glmnet",0.202436264406502,0.35429617232901
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1881,10,"500","PPMI","glmnet",0.177515014354271,0.358665479946333
"norm","python","UnTagged","Agnostic","all","coha","elastic",211,1991,10,"500","PPMI","glmnet",0.19502696683879,0.423780596912594
"plus","python","UnTagged","Agnostic","all","coha","elastic",210,1991,10,"500","PPMI","glmnet",0.158799193109497,0.347405407027704
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"0","PPMI","glmnet",0.573790364029268,0.699960353496138
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1001,20,"0","PPMI","glmnet",0.559033623264838,0.710010988418199
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"0","PPMI","glmnet",0.498915044972955,0.608766233766234
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1111,20,"0","PPMI","glmnet",0.479906470228852,0.597813852813853
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"0","PPMI","glmnet",0.559104169899712,0.697689913441444
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1221,20,"0","PPMI","glmnet",0.538582495702665,0.692830358967243
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"0","PPMI","glmnet",0.553292559961065,0.670135668905797
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1331,20,"0","PPMI","glmnet",0.5392239875779,0.670135668905797
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"0","PPMI","glmnet",0.507543565549943,0.702337662337662
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1441,20,"0","PPMI","glmnet",0.52503294823618,0.702337662337662
"norm","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"0","PPMI","glmnet",0.507555178095887,0.692089698847462
"plus","python","UnTagged","Agnostic","reddy","coha","elastic",89,1551,20,"0","PPMI","glmnet",0.534740416417045,0.692089698847462
