"model","impute","tag","setting","dataset","corpus","ml_algo","n","seed","timespan","cutoff","ppmi","method","TrainRsquared","TrainSpearman"
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"0","RAW","glmnet",0.268858969735732,0.510673005637285
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"0","RAW","glmnet",0.284849997525112,0.500611281099492
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"0","RAW","glmnet",0.323741044917764,0.508629582434677
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"0","RAW","glmnet",0.280502877463976,0.537593069208724
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"0","RAW","glmnet",0.314937370644145,0.515848611459916
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"0","RAW","glmnet",0.307273908088942,0.543583203731057
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"0","RAW","glmnet",0.300859396194868,0.498788114290628
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"0","RAW","glmnet",0.313357132273433,0.519798253924804
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"0","RAW","glmnet",0.328946554190254,0.564988774201491
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"0","RAW","glmnet",0.297313424923503,0.545428365040029
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"0","RAW","glmnet",0.277697476404572,0.515905940536742
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"0","RAW","glmnet",0.303493483081468,0.539779041663703
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"0","RAW","glmnet",0.317100463580785,0.520934861099913
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"0","RAW","glmnet",0.280292073937018,0.496051642813588
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"10","RAW","glmnet",0.534163746933863,0.699231183216977
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"10","RAW","glmnet",0.544236622208479,0.695219898948545
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"10","RAW","glmnet",0.56559529172905,0.642316017316017
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"10","RAW","glmnet",0.505141519768294,0.626536796536797
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"10","RAW","glmnet",0.590085539649702,0.692425989076677
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"10","RAW","glmnet",0.534506874831658,0.697187893838582
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"10","RAW","glmnet",0.598337798992992,0.694807665954137
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"10","RAW","glmnet",0.561192792977887,0.72256495191311
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"10","RAW","glmnet",0.498506773689057,0.718636363636364
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"10","RAW","glmnet",0.53740481384027,0.721969696969697
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"10","RAW","glmnet",0.542903399531304,0.740789296125984
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"10","RAW","glmnet",0.544317136197707,0.711311498921907
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"10","RAW","glmnet",0.531957225732567,0.674849605289596
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"10","RAW","glmnet",0.546233951322912,0.656194792277038
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"10","RAW","glmnet",0.584592577760336,0.728549783549784
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"10","RAW","glmnet",0.536123408744104,0.700151515151515
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"10","RAW","glmnet",0.522674754330317,0.693852813852814
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"10","RAW","glmnet",0.534741843653121,0.698549783549784
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"10","RAW","glmnet",0.557978461675458,0.641195471195471
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"10","RAW","glmnet",0.478502243439193,0.641092241092241
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"10","RAW","glmnet",0.305693958185718,0.530087570020938
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"10","RAW","glmnet",0.33786050870209,0.564541602414609
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"10","RAW","glmnet",0.312016544400409,0.518740664856398
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"10","RAW","glmnet",0.318685337533503,0.544709008862381
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"10","RAW","glmnet",0.328268430806671,0.563368691314841
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"10","RAW","glmnet",0.31481965129361,0.533057827888376
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"10","RAW","glmnet",0.276159867098877,0.529796504392713
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"10","RAW","glmnet",0.293583874489095,0.509478007392259
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"10","RAW","glmnet",0.319448830943386,0.53823942094701
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"10","RAW","glmnet",0.299787984881649,0.547920924656534
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"10","RAW","glmnet",0.294185786632662,0.522963733425516
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"10","RAW","glmnet",0.30245356102774,0.545711279766385
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"10","RAW","glmnet",0.308249797349362,0.539103567320405
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"10","RAW","glmnet",0.326831094423159,0.54338718964741
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"10","RAW","glmnet",0.307509790923831,0.570656065299353
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"10","RAW","glmnet",0.295182654416348,0.549716108296571
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"10","RAW","glmnet",0.29036178704755,0.556482419990684
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"10","RAW","glmnet",0.320493380526582,0.583288099127105
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"10","RAW","glmnet",0.35905120870579,0.530316118793188
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"10","RAW","glmnet",0.302610981045754,0.518622738634759
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"50","RAW","glmnet",0.530999423530284,0.720817295154645
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"50","RAW","glmnet",0.534208587709269,0.720817295154645
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"50","RAW","glmnet",0.519121787391654,0.623242467485409
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"50","RAW","glmnet",0.485281259222246,0.60987012987013
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"50","RAW","glmnet",0.581075875893357,0.747289233426117
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"50","RAW","glmnet",0.547878182557149,0.747289233426117
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"50","RAW","glmnet",0.552937356999305,0.695136657365374
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"50","RAW","glmnet",0.498721292687912,0.692677855356151
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"50","RAW","glmnet",0.481861006169036,0.720974025974026
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"50","RAW","glmnet",0.507058724565766,0.697186147186147
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"50","RAW","glmnet",0.539492968638224,0.691535460033496
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"50","RAW","glmnet",0.510412627663125,0.683367618153367
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"50","RAW","glmnet",0.518754531159153,0.695024610400376
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"50","RAW","glmnet",0.527873464673555,0.695663385653798
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"50","RAW","glmnet",0.572705452802189,0.702835497835498
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"50","RAW","glmnet",0.522139180038769,0.702835497835498
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"50","RAW","glmnet",0.512196017648124,0.676363636363636
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"50","RAW","glmnet",0.503713652918805,0.683030303030303
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"50","RAW","glmnet",0.536418184148979,0.687490842490843
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"50","RAW","glmnet",0.498276376543598,0.691508491508492
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"50","RAW","glmnet",0.309297862225883,0.485713989877098
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"50","RAW","glmnet",0.285482910263932,0.508169823241703
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"50","RAW","glmnet",0.292786506842612,0.514850912357799
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"50","RAW","glmnet",0.284309817445229,0.503606657965021
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"50","RAW","glmnet",0.314420125099619,0.536397881688893
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"50","RAW","glmnet",0.298822583741971,0.503248008619429
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"50","RAW","glmnet",0.274253975684031,0.51499098062736
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"50","RAW","glmnet",0.295896981617365,0.485568830149548
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"50","RAW","glmnet",0.295868856958249,0.525096172655426
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"50","RAW","glmnet",0.281117497793646,0.528453965798924
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"50","RAW","glmnet",0.3045876168007,0.512425628900832
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"50","RAW","glmnet",0.28988293031996,0.531140356632344
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"50","RAW","glmnet",0.285428624148588,0.536826600946431
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"50","RAW","glmnet",0.30063307757577,0.545239360029629
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"50","RAW","glmnet",0.307294764250629,0.558498999631256
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"50","RAW","glmnet",0.275721555085729,0.535411831176479
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"50","RAW","glmnet",0.269893192278167,0.523191375753546
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"50","RAW","glmnet",0.280060005798449,0.544716436250846
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"50","RAW","glmnet",0.32683765923411,0.551138880457586
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"50","RAW","glmnet",0.304010260375362,0.498239196049033
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"100","RAW","glmnet",0.546964154291591,0.728757424889825
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"100","RAW","glmnet",0.53175280228104,0.728757424889825
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"100","RAW","glmnet",0.516594557774875,0.642582460232613
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"100","RAW","glmnet",0.481665221675267,0.620670995670996
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"100","RAW","glmnet",0.591285712957288,0.728876107241708
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"100","RAW","glmnet",0.525216120144115,0.72149894302118
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"100","RAW","glmnet",0.526453438498405,0.667052377238948
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"100","RAW","glmnet",0.512338753496078,0.668509590866759
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"100","RAW","glmnet",0.466800385489553,0.687815080762177
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"100","RAW","glmnet",0.520047134059251,0.686671455285362
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"100","RAW","glmnet",0.519951306105392,0.69767493602223
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"100","RAW","glmnet",0.539903831018683,0.69767493602223
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"100","RAW","glmnet",0.520871468331812,0.676188664949206
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"100","RAW","glmnet",0.506485769449936,0.653073076069724
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"100","RAW","glmnet",0.583182395562599,0.67247148630584
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"100","RAW","glmnet",0.500981901927182,0.652323661029564
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"100","RAW","glmnet",0.522558314354771,0.697835497835498
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"100","RAW","glmnet",0.524150844584893,0.709350649350649
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"100","RAW","glmnet",0.507055514567331,0.671555707495808
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"100","RAW","glmnet",0.5013459129429,0.666660602600703
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"100","RAW","glmnet",0.310001122883966,0.499898392595368
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"100","RAW","glmnet",0.287805892306427,0.51940165020214
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"100","RAW","glmnet",0.288297882064616,0.535614099454193
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"100","RAW","glmnet",0.308909746080175,0.533329989712788
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"100","RAW","glmnet",0.294010733991872,0.543902573989061
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"100","RAW","glmnet",0.300655812655814,0.522592592330046
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"100","RAW","glmnet",0.285354843939519,0.497450702726383
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"100","RAW","glmnet",0.294222023637281,0.497274409758124
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"100","RAW","glmnet",0.299536967157507,0.532412587887567
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"100","RAW","glmnet",0.321060455849031,0.522666049472651
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"100","RAW","glmnet",0.297734861902482,0.518743320089639
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"100","RAW","glmnet",0.325790935710155,0.573100185495488
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"100","RAW","glmnet",0.291018139468609,0.559427806567314
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"100","RAW","glmnet",0.319790243960767,0.560309652305655
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"100","RAW","glmnet",0.290626083645625,0.540772453977037
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"100","RAW","glmnet",0.313940023188599,0.544539121776053
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"100","RAW","glmnet",0.283728546939171,0.501767837317372
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"100","RAW","glmnet",0.310601203329711,0.515836818553704
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"100","RAW","glmnet",0.306101987295319,0.511578625856651
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"100","RAW","glmnet",0.311982314753423,0.536150660168068
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"500","RAW","glmnet",0.371405344813029,0.5278342901498
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"500","RAW","glmnet",0.321988674101345,0.5278342901498
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"500","RAW","glmnet",0.321411159563644,0.431089561875119
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"500","RAW","glmnet",0.396332532571467,0.398124778321568
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"500","RAW","glmnet",0.451994179206446,0.402777869596688
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"500","RAW","glmnet",0.329012445113976,0.399852051150806
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"500","RAW","glmnet",0.345165495049917,0.560607167429709
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"500","RAW","glmnet",0.359921408106057,0.560607167429709
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"500","RAW","glmnet",0.318964644938273,0.453205698268893
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"500","RAW","glmnet",0.310075545372401,0.453205698268893
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"500","RAW","glmnet",0.320655455936,0.591729877451899
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"500","RAW","glmnet",0.378056231878275,0.587084830300773
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"500","RAW","glmnet",0.365009890207121,0.404134753328437
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"500","RAW","glmnet",0.337891112274087,0.430598318607329
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"500","RAW","glmnet",0.355431411612161,0.532083089893714
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"500","RAW","glmnet",0.345368192060656,0.504783922592387
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"500","RAW","glmnet",0.332935059997437,0.51574627524054
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"500","RAW","glmnet",0.342231335465276,0.51574627524054
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"500","RAW","glmnet",0.388172812457203,0.49259559939076
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"500","RAW","glmnet",0.355801176352542,0.46726741799882
"norm","python","Tagged","Aware","all","coha","elastic",211,1001,20,"500","RAW","glmnet",0.170517610300653,0.326249956002837
"plus","python","Tagged","Aware","all","coha","elastic",210,1001,20,"500","RAW","glmnet",0.155006544526905,0.375059299362404
"norm","python","Tagged","Aware","all","coha","elastic",211,1111,20,"500","RAW","glmnet",0.156155743463413,0.340107240303336
"plus","python","Tagged","Aware","all","coha","elastic",210,1111,20,"500","RAW","glmnet",0.179287835407088,0.397447023744972
"norm","python","Tagged","Aware","all","coha","elastic",211,1221,20,"500","RAW","glmnet",0.175624869694505,0.366378939850688
"plus","python","Tagged","Aware","all","coha","elastic",210,1221,20,"500","RAW","glmnet",0.175587495552995,0.404266252477504
"norm","python","Tagged","Aware","all","coha","elastic",211,1331,20,"500","RAW","glmnet",0.191839316513306,0.331412027123823
"plus","python","Tagged","Aware","all","coha","elastic",210,1331,20,"500","RAW","glmnet",0.233672779225705,0.341474412669476
"norm","python","Tagged","Aware","all","coha","elastic",211,1441,20,"500","RAW","glmnet",0.158514309901621,0.360316805057904
"plus","python","Tagged","Aware","all","coha","elastic",210,1441,20,"500","RAW","glmnet",0.178758054863837,0.399247871687695
"norm","python","Tagged","Aware","all","coha","elastic",211,1551,20,"500","RAW","glmnet",0.162123629304498,0.357834629217666
"plus","python","Tagged","Aware","all","coha","elastic",210,1551,20,"500","RAW","glmnet",0.165210109784547,0.392425927347476
"norm","python","Tagged","Aware","all","coha","elastic",211,1661,20,"500","RAW","glmnet",0.152563259759437,0.370111313012644
"plus","python","Tagged","Aware","all","coha","elastic",210,1661,20,"500","RAW","glmnet",0.203008487765922,0.432374332301386
"norm","python","Tagged","Aware","all","coha","elastic",211,1771,20,"500","RAW","glmnet",0.164684264297101,0.351572414961829
"plus","python","Tagged","Aware","all","coha","elastic",210,1771,20,"500","RAW","glmnet",0.156087929736441,0.374637063901165
"norm","python","Tagged","Aware","all","coha","elastic",211,1881,20,"500","RAW","glmnet",0.182316340333955,0.33952209233467
"plus","python","Tagged","Aware","all","coha","elastic",210,1881,20,"500","RAW","glmnet",0.165060040307927,0.390837822235354
"norm","python","Tagged","Aware","all","coha","elastic",211,1991,20,"500","RAW","glmnet",0.161946093567918,0.350518998630399
"plus","python","Tagged","Aware","all","coha","elastic",210,1991,20,"500","RAW","glmnet",0.179004502586258,0.354113032110837
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"1000","RAW","glmnet",0.272935763151874,0.421087337690252
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1001,20,"1000","RAW","glmnet",0.303119181168446,0.386716717166726
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"1000","RAW","glmnet",0.211111398536747,0.410090680664056
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1111,20,"1000","RAW","glmnet",0.330828026395731,0.366978228718501
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"1000","RAW","glmnet",0.40734045448835,0.416803153279349
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1221,20,"1000","RAW","glmnet",0.263435930258985,0.342075327648507
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"1000","RAW","glmnet",0.328783882637319,0.397813935549376
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1331,20,"1000","RAW","glmnet",0.266341352197358,0.398232125727332
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"1000","RAW","glmnet",0.271850001192497,0.405286462141375
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1441,20,"1000","RAW","glmnet",0.450495835128602,0.343463203463203
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"1000","RAW","glmnet",0.28787047940549,0.474309188113169
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1551,20,"1000","RAW","glmnet",0.305581582458869,0.516346439676131
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"1000","RAW","glmnet",0.382643602903721,0.385532746548316
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1661,20,"1000","RAW","glmnet",0.251068389376038,0.368065851074861
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"1000","RAW","glmnet",0.29512851039783,0.398097082310268
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1771,20,"1000","RAW","glmnet",0.273997039997086,0.385627705627706
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"1000","RAW","glmnet",0.274552676525885,0.466616267442009
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1881,20,"1000","RAW","glmnet",0.34081486139944,0.409675324675325
"norm","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"1000","RAW","glmnet",0.299267471709569,0.37400295613881
"plus","python","Tagged","Aware","reddy","coha","elastic",89,1991,20,"1000","RAW","glmnet",0.373107028532021,0.462311022311022
